segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,avg_temp,avg_precip,avg_wind,crash_rate_rain,crash_rate_no_rain,segment_length,road_busway,road_living_street,road_motorway,road_motorway_link,road_primary,road_primary_link,road_residential,road_secondary,road_secondary_link,road_tertiary,road_tertiary_link,road_trunk,road_trunk_link,road_unclassified
26145,49,0.018771998435666796,0.1399488630547294,0.018771998435666796,0.134141572154869,0.5748924520922957,12.635705905357842,3.8899491591709037,21.59225655064529,0.021106259097525473,0.016060862214708368,82.40861727350195,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26151,23,0.00899491591709034,0.09443248851994736,0.00899491591709034,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.0076077768385460695,82.33771569327263,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26156,23,0.00899491591709034,0.09443248851994737,0.00899491591709034,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.006762468300929839,82.0203114465665,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26182,43,0.016425498631208447,0.13161582630641974,0.016425498631208447,0.11771607352366054,0.5044974579585452,12.635705905357842,3.8899491591709037,21.59225655064529,0.021106259097525473,0.01098901098901099,253.02300404659073,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26185,25,0.009777082518576457,0.09841381471547961,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.0076077768385460695,140.348291776383,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26209,28,0.010950332420805632,0.10408967237547512,0.010950332420805632,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.01098901098901099,175.35357250948837,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26218,25,0.009777082518576457,0.09841381471547955,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.01267962806424345,145.0136409328949,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26221,76,0.02972233085647243,0.169853456647479,0.02972233085647243,0.208056315995307,0.8916699256941728,12.635705905357842,3.8899491591709037,21.59225655064529,0.029839883551673944,0.029585798816568046,83.83723334953038,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26224,80,0.030504497457958545,0.17856262613867013,0.030504497457958545,0.21900664841611264,0.9385999217833398,12.635705905357842,3.8899491591709037,21.59225655064529,0.023289665211062592,0.03888419273034658,83.7160251320475,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26229,20,0.007821666014861166,0.0881108605116463,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.00422654268808115,243.65046599419577,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26231,22,0.008603832616347283,0.09237501745991719,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.006762468300929839,28.94102314139479,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26244,24,0.009385999217833398,0.09644449135874768,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.005917159763313609,77.74094014197429,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26246,25,0.009777082518576457,0.09841381471547947,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.006762468300929839,79.70741863236353,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26256,20,0.007821666014861166,0.08811086051164639,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.005822416302765648,0.01014370245139476,80.62734070768849,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26257,22,0.008603832616347283,0.09237501745991722,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.005094614264919942,0.01267962806424345,81.5631869178956,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26266,22,0.008603832616347283,0.09237501745991725,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.0076077768385460695,82.54260602782749,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26267,20,0.007430582714118107,0.09244455826905827,0.007430582714118107,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.006762468300929839,12.582529246211456,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26275,20,0.007430582714118107,0.09244455826905854,0.007430582714118107,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.006550218340611353,0.0084530853761623,124.86732268633658,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26279,31,0.012123582323034806,0.10945906429283529,0.012123582323034806,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.01014370245139476,286.978836664543,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26286,25,0.009777082518576457,0.09841381471547961,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.006762468300929839,79.15679906176959,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26287,40,0.01564333202972233,0.12411544098636833,0.01564333202972233,0.10950332420805632,0.4692999608916699,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.018596787827557058,81.93123946364763,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26288,93,0.03597966366836136,0.18932538225125198,0.03597966366836136,0.2545952287837309,1.0911224090731326,12.635705905357842,3.8899491591709037,21.59225655064529,0.036390101892285295,0.03550295857988166,79.0948969063215,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26289,47,0.01838091513492374,0.13435072084937208,0.01838091513492374,0.12866640594446618,0.5428236214313649,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.018596787827557058,80.7099366912271,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26294,29,0.01134141572154869,0.1059111649485043,0.01134141572154869,0.07938991005084083,0.3402424716464607,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.01267962806424345,79.05173671284442,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26298,53,0.02072741493938209,0.14249817697569941,0.02072741493938209,0.1450919045756746,0.6218224481814627,12.635705905357842,3.8899491591709037,21.59225655064529,0.025473071324599708,0.015215553677092139,83.50496690000585,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26303,24,0.009385999217833398,0.09644449135874769,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.01014370245139476,74.02263068053473,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26306,31,0.012123582323034806,0.10945906429283526,0.012123582323034806,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.014370245139475908,77.6199717381741,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26315,20,0.007430582714118107,0.0924445582690583,0.007430582714118107,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.0076077768385460695,77.65818486273339,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26318,23,0.008603832616347283,0.09848841303183081,0.008603832616347283,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.0076077768385460695,79.08859692614179,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26323,26,0.010168165819319515,0.1003429714941983,0.010168165819319515,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.006762468300929839,145.45406564068372,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26345,36,0.014078998826750098,0.11783976953529018,0.014078998826750098,0.09855299178725069,0.42236996480250294,12.635705905357842,3.8899491591709037,21.59225655064529,0.015283842794759825,0.01267962806424345,282.5146149362933,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26349,51,0.01994524833789597,0.13983949039191376,0.01994524833789597,0.1396167383652718,0.5983574501368791,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.021132713440405747,244.9133230138536,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26363,28,0.010950332420805632,0.10408967237547502,0.010950332420805632,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.01014370245139476,168.22573003330476,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26370,30,0.011732499022291749,0.10770043553436695,0.011732499022291749,0.08212749315604223,0.34610872115760655,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.01098901098901099,174.09235815714254,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26375,44,0.016816581931951506,0.13304379173885195,0.016816581931951506,0.12045365662886194,0.516229956980837,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.02028740490278952,80.45225920437761,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26398,25,0.009777082518576457,0.0984138147154796,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.01098901098901099,170.03383207838058,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26400,40,0.01564333202972233,0.1241154409863684,0.01564333202972233,0.10950332420805632,0.4692999608916699,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.014370245139475908,246.51459200998193,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26402,41,0.016034415330465387,0.12563234262357442,0.016034415330465387,0.11224090731325773,0.48103245991396165,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.015215553677092139,219.5735106934227,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26403,27,0.010559249120062574,0.10223423554634627,0.010559249120062574,0.07391474384043802,0.3167774736018772,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.01267962806424345,79.4624129055733,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26404,42,0.01564333202972233,0.1331426586405662,0.01564333202972233,0.11497849041845913,0.49276495893625344,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.01775147928994083,239.17456060500217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26409,54,0.02111849824012515,0.14380749322480738,0.02111849824012515,0.14782948768087603,0.6335549472037544,12.635705905357842,3.8899491591709037,21.59225655064529,0.020378457059679767,0.02197802197802198,221.5720672420044,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26411,33,0.012514665623777864,0.11630411521758688,0.012514665623777864,0.09034024247164646,0.38013296832225263,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.015215553677092139,219.85538640123593,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26416,39,0.015252248728979272,0.12257852119120094,0.015252248728979272,0.1067657411028549,0.4575674618693782,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.014370245139475908,64.61332359692007,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26417,46,0.01798983183418068,0.13294024764056148,0.01798983183418068,0.12319123973406336,0.5267892061008995,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.01944209636517329,79.27078392919245,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26418,22,0.008212749315604223,0.09651744124342775,0.008212749315604223,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.006762468300929839,79.33827667919316,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26420,65,0.024638247946812672,0.16232330354141383,0.024638247946812672,0.17794290183809153,0.7626124364489636,12.635705905357842,3.8899491591709037,21.59225655064529,0.027656477438136828,0.021132713440405747,143.81908502846167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26421,25,0.009777082518576457,0.09841381471547953,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.006762468300929839,79.27306038914496,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26422,24,0.009385999217833398,0.0964444913587478,0.009385999217833398,0.06570199452483379,0.28079780993351583,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.0076077768385460695,215.50587794703077,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26429,45,0.017207665232694565,0.1344554546837274,0.017207665232694565,0.12319123973406336,0.5279624560031286,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.016060862214708368,219.50946872864645,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26457,38,0.014861165428236215,0.12102082057080217,0.014861165428236215,0.1040281579976535,0.4415330465389128,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.015215553677092139,243.01880167836825,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26458,25,0.009777082518576457,0.09841381471547941,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.009298393913778529,79.33195508080861,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26460,22,0.008603832616347283,0.09237501745991712,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.0076077768385460695,148.8544415048713,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26461,72,0.027766914352757136,0.16780436128263343,0.027766914352757136,0.19710598357450138,0.8447399296050059,12.635705905357842,3.8899491591709037,21.59225655064529,0.025473071324599708,0.030431107354184278,225.26881320847536,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26465,37,0.014470082127493155,0.11944152608647668,0.014470082127493155,0.10129057489245209,0.43410246382479467,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.015215553677092139,159.2568955675032,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26470,61,0.023464998044583497,0.1551726523884618,0.023464998044583497,0.16699256941728588,0.7156824403597967,12.635705905357842,3.8899491591709037,21.59225655064529,0.023289665211062592,0.023668639053254437,218.01716958063537,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26473,24,0.009385999217833398,0.09644449135874773,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.01098901098901099,206.91796970210876,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26474,43,0.016425498631208447,0.1316158263064197,0.016425498631208447,0.11771607352366054,0.5044974579585452,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.013524936601859678,209.375742429572,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26477,20,0.007430582714118107,0.09244455826905836,0.007430582714118107,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.006762468300929839,158.79814616329372,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26485,23,0.00899491591709034,0.09443248851994736,0.00899491591709034,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.0076077768385460695,53.78646916242718,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26498,28,0.010950332420805632,0.10408967237547509,0.010950332420805632,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.01014370245139476,219.2719613911733,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26502,20,0.007821666014861166,0.08811086051164649,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.00422654268808115,251.38760999067435,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26522,45,0.017207665232694565,0.13445545468372744,0.017207665232694565,0.12319123973406336,0.5279624560031286,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.016060862214708368,82.3027092489011,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26524,23,0.00899491591709034,0.09443248851994747,0.00899491591709034,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.0076077768385460695,79.8856782181939,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26528,43,0.016425498631208447,0.13161582630641952,0.016425498631208447,0.11771607352366054,0.5044974579585452,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.014370245139475908,85.19945790698337,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26531,119,0.04653891278842393,0.21069030051266358,0.04653891278842393,0.32577238951896753,1.396167383652718,12.635705905357842,3.8899491591709037,21.59225655064529,0.048034934497816595,0.044801352493660185,85.1329038806684,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26564,33,0.012905748924520923,0.11289009966816031,0.012905748924520923,0.09034024247164646,0.3871724677356277,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01267962806424345,175.97027771901364,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26577,21,0.008212749315604223,0.09026896920535668,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.00422654268808115,77.65596144033651,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26581,30,0.011732499022291749,0.10770043553436712,0.011732499022291749,0.08212749315604223,0.35197497066875244,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.009298393913778529,77.35021056656139,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26589,20,0.007430582714118107,0.09244455826905834,0.007430582714118107,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.0076077768385460695,76.09068247853644,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26614,84,0.03167774736018772,0.18474755036796234,0.03167774736018772,0.22995698083691826,0.9855299178725069,12.635705905357842,3.8899491591709037,21.59225655064529,0.03129548762736536,0.032121724429416736,238.89656028195404,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26617,21,0.008212749315604223,0.09026896920535647,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.006762468300929839,10.477612514568726,0,0,0,0,0,0,1,0,0,0,0,0,0,0
